,NAME,PRICE,RATINGS,LINK
838,DELL Inspiron Ryzen 5 Quad Core 3450U - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3515 Thin and Light...,"₹44,690",4.3,/dell-inspiron-ryzen-5-quad-core-3450u-8-gb-256-gb-ssd-windows-11-home-3515-thin-light-laptop/p/itme391a59616b96?pid=COMG9NYDJSBHFQZP&lid=LSTCOMG9NYDJSBHFQZPFDDCPZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_35_839&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=497f98c4-c7ad-405e-b692-85456801f7e6.COMG9NYDJSBHFQZP.SEARCH&ppt=None&ppn=None&ssid=iw8gmaozow0000001656247856796&qH=312f91285e048e09
839,ASUS ROG Zephyrus G14 Ryzen 9 Octa Core AMD Ryzen™ 9 5900HS Processor 5th Gen - (16 GB/1 TB SSD/Window...,"₹1,37,990",None,/asus-rog-zephyrus-g14-ryzen-9-octa-core-amd-ryzen-5900hs-processor-5th-gen-16-gb-1-tb-ssd-windows-10-home-4-gb-graphics-nvidia-geforce-rtx3050ti-120-hz-ga401qec-k2128ts-gaming-laptop/p/itm51b78c602f407?pid=COMG8DYHWDKVCJTV&lid=LSTCOMG8DYHWDKVCJTVTDCA3Z&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_35_840&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=497f98c4-c7ad-405e-b692-85456801f7e6.COMG8DYHWDKVCJTV.SEARCH&ppt=None&ppn=None&ssid=iw8gmaozow0000001656247856796&qH=312f91285e048e09
840,ASUS ASUS TUF Dash Series Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Ge...,"₹88,990",None,/asus-tuf-dash-series-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-rtx-3060-144-hz-fx516pm-hn157ts-gaming-laptop/p/itmd2f63bbbc6156?pid=COMG36UUDZ4WQRXK&lid=LSTCOMG36UUDZ4WQRXKXYLGWM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_841&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=e28bf28e-8a72-4400-b5f8-5e91976c2f47.COMG36UUDZ4WQRXK.SEARCH&ppt=None&ppn=None&ssid=jt445gnd740000001656247857713&qH=312f91285e048e09
841,ASUS ExpertBook B9 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) ExpertBook B9 B9450FA Thin and...,"₹1,09,990",None,/asus-expertbook-b9-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-b9450fa-thin-light-laptop/p/itm743c21a171a72?pid=COMFVKZGXTWHKRDH&lid=LSTCOMFVKZGXTWHKRDHDDZS27&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_842&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=e28bf28e-8a72-4400-b5f8-5e91976c2f47.COMFVKZGXTWHKRDH.SEARCH&ppt=None&ppn=None&ssid=jt445gnd740000001656247857713&qH=312f91285e048e09
842,ASUS VivoBook 15 Celeron Dual Core - (4 GB/256 GB SSD/Windows 10 Home) X543MA-GQ1358T Laptop,"₹27,990",4.1,/asus-vivobook-15-celeron-dual-core-4-gb-256-gb-ssd-windows-10-home-x543ma-gq1358t-laptop/p/itmd2d35894f8655?pid=COMG95F4P6QRRUBQ&lid=LSTCOMG95F4P6QRRUBQB4C7WC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_843&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=e28bf28e-8a72-4400-b5f8-5e91976c2f47.COMG95F4P6QRRUBQ.SEARCH&ppt=None&ppn=None&ssid=jt445gnd740000001656247857713&qH=312f91285e048e09
843,Lenovo Ideapad S340 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) S340-14IIL Thin and ...,"₹61,699",4.2,/lenovo-ideapad-s340-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-s340-14iil-thin-light-laptop/p/itm3ea09c5484f99?pid=COMFVMFVHKPZVFRW&lid=LSTCOMFVMFVHKPZVFRWXXNEQ3&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_844&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=e28bf28e-8a72-4400-b5f8-5e91976c2f47.COMFVMFVHKPZVFRW.SEARCH&ppt=None&ppn=None&ssid=jt445gnd740000001656247857713&qH=312f91285e048e09
844,Lenovo Ideapad 5 Pro Ryzen 7 Octa Core 5800U - (16 GB/512 GB SSD/Windows 11 Home) 14ACN6 Thin and Ligh...,"₹69,498",4.7,/lenovo-ideapad-5-pro-ryzen-7-octa-core-5800u-16-gb-512-gb-ssd-windows-11-home-14acn6-thin-light-laptop/p/itm2644244e142bc?pid=COMG8ZHDVJH8E8GT&lid=LSTCOMG8ZHDVJH8E8GTUGDFC5&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_845&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=e28bf28e-8a72-4400-b5f8-5e91976c2f47.COMG8ZHDVJH8E8GT.SEARCH&ppt=None&ppn=None&ssid=jt445gnd740000001656247857713&qH=312f91285e048e09
845,ASUS ExpertBook Core i3 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Pro) P1545FA Business Laptop,"₹39,990",None,/asus-expertbook-core-i3-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-pro-p1545fa-business-laptop/p/itma09652be5d20d?pid=COMGBE76FBDX75RH&lid=LSTCOMGBE76FBDX75RHRQSYMQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_846&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=e28bf28e-8a72-4400-b5f8-5e91976c2f47.COMGBE76FBDX75RH.SEARCH&ppt=None&ppn=None&ssid=jt445gnd740000001656247857713&qH=312f91285e048e09
846,ASUS Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) X515EA-BR312TS Thin and Light Laptop,"₹36,990",None,/asus-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-x515ea-br312ts-thin-light-laptop/p/itmbf01a72d745a9?pid=COMGBYNH48TVZMHD&lid=LSTCOMGBYNH48TVZMHDBL7PHI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_847&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=e28bf28e-8a72-4400-b5f8-5e91976c2f47.COMGBYNH48TVZMHD.SEARCH&ppt=None&ppn=None&ssid=jt445gnd740000001656247857713&qH=312f91285e048e09
847,DELL Inspiron 3000 Core i5 10th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 3593 Laptop,"₹54,998",4.5,/dell-inspiron-3000-core-i5-10th-gen-4-gb-1-tb-hdd-256-gb-ssd-windows-10-home-3593-laptop/p/itmd5bde3e2d747f?pid=COMFZFVXXZHBVDHN&lid=LSTCOMFZFVXXZHBVDHNZUO5LX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_848&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=e28bf28e-8a72-4400-b5f8-5e91976c2f47.COMFZFVXXZHBVDHN.SEARCH&ppt=None&ppn=None&ssid=jt445gnd740000001656247857713&qH=312f91285e048e09
848,DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10) Inspiron 5410 2 in 1 Laptop,"₹71,990",4.5,/dell-inspiron-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-5410-2-1-laptop/p/itm709b47dc9a6f5?pid=COMG42UTJFHDZC9H&lid=LSTCOMG42UTJFHDZC9HORF0LA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_849&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=e28bf28e-8a72-4400-b5f8-5e91976c2f47.COMG42UTJFHDZC9H.SEARCH&ppt=None&ppn=None&ssid=jt445gnd740000001656247857713&qH=312f91285e048e09
849,ASUS Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) X409FA-EB616T Thin and Light Laptop,"₹32,990",3.6,/asus-core-i3-10th-gen-8-gb-1-tb-hdd-windows-10-home-x409fa-eb616t-thin-light-laptop/p/itm303b7203864fe?pid=COMG5W4VFYUB3YKY&lid=LSTCOMG5W4VFYUB3YKYXNP1LW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_850&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=e28bf28e-8a72-4400-b5f8-5e91976c2f47.COMG5W4VFYUB3YKY.SEARCH&ppt=None&ppn=None&ssid=jt445gnd740000001656247857713&qH=312f91285e048e09
850,MSI Core i7 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) Modern 14 B11SBU-688IN Thin and...,"₹76,990",None,/msi-core-i7-11th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-modern-14-b11sbu-688in-thin-light-laptop/p/itmc2c6b2939c211?pid=COMG8FFYYNUFGPUU&lid=LSTCOMG8FFYYNUFGPUUFYP6GQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_851&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=e28bf28e-8a72-4400-b5f8-5e91976c2f47.COMG8FFYYNUFGPUU.SEARCH&ppt=None&ppn=None&ssid=jt445gnd740000001656247857713&qH=312f91285e048e09
851,ASUS ROG Zephyrus S15 Core i7 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce ...,"₹2,34,990",None,/asus-rog-zephyrus-s15-core-i7-10th-gen-32-gb-1-tb-ssd-windows-10-home-8-gb-graphics-nvidia-geforce-rtx-2080-super-max-q-design-300-hz-gx502lxs-hf081t-gaming-laptop/p/itm3eec50e048af1?pid=COMFUXREHNYXARGW&lid=LSTCOMFUXREHNYXARGWG5NY6T&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_852&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=e28bf28e-8a72-4400-b5f8-5e91976c2f47.COMFUXREHNYXARGW.SEARCH&ppt=None&ppn=None&ssid=jt445gnd740000001656247857713&qH=312f91285e048e09
852,Lenovo Core i5 7th Gen - (4 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 520s Laptop,"₹55,999",None,/lenovo-core-i5-7th-gen-4-gb-1-tb-hdd-windows-10-home-2-gb-graphics-520s-laptop/p/itmfb31606bef2ce?pid=COMGF7PZW2HVWY6N&lid=LSTCOMGF7PZW2HVWY6NGVGGNN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_853&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=e28bf28e-8a72-4400-b5f8-5e91976c2f47.COMGF7PZW2HVWY6N.SEARCH&ppt=None&ppn=None&ssid=jt445gnd740000001656247857713&qH=312f91285e048e09
853,DELL Ryzen 5 Quad Core - (8 GB/1 TB HDD/256 GB SSD/Windows 10) 3515 Laptop,"₹51,990",4.3,/dell-ryzen-5-quad-core-8-gb-1-tb-hdd-256-gb-ssd-windows-10-3515-laptop/p/itm95c688a30788a?pid=COMG9H9SYUPXXEMF&lid=LSTCOMG9H9SYUPXXEMFHXGH2J&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_854&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=e28bf28e-8a72-4400-b5f8-5e91976c2f47.COMG9H9SYUPXXEMF.SEARCH&ppt=None&ppn=None&ssid=jt445gnd740000001656247857713&qH=312f91285e048e09
854,Lenovo ThinkBook 13s Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home) TB13s ITL Gen 2 Thin and Ligh...,"₹85,990",3.6,/lenovo-thinkbook-13s-core-i7-11th-gen-16-gb-1-tb-ssd-windows-10-home-tb13s-itl-2-thin-light-laptop/p/itm8b0d0114b42ab?pid=COMG6YZZHQDGNGUP&lid=LSTCOMG6YZZHQDGNGUP5MDD8F&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_855&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=e28bf28e-8a72-4400-b5f8-5e91976c2f47.COMG6YZZHQDGNGUP.SEARCH&ppt=None&ppn=None&ssid=jt445gnd740000001656247857713&qH=312f91285e048e09
855,Lenovo Ideapad 720S Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) 720S-13IKB Thin and Light Lapt...,"₹86,000",None,/lenovo-ideapad-720s-core-i7-8th-gen-8-gb-512-gb-ssd-windows-10-home-720s-13ikb-thin-light-laptop/p/itmf7us7drrxe2em?pid=COMF7US7KEMVSBYH&lid=LSTCOMF7US7KEMVSBYHGFDTG0&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_856&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=e28bf28e-8a72-4400-b5f8-5e91976c2f47.COMF7US7KEMVSBYH.SEARCH&ppt=None&ppn=None&ssid=jt445gnd740000001656247857713&qH=312f91285e048e09
856,HP 255 G8 Ryzen 3 Dual Core AMD Ryzen3 3250 - (8 GB/512 GB HDD/512 GB SSD/Windows 11 Home) 255 G8 Note...,"₹38,446",None,/hp-255-g8-ryzen-3-dual-core-amd-ryzen3-3250-8-gb-512-gb-hdd-512-ssd-windows-11-home-notebook/p/itmbf13869416be1?pid=COMGFBK9A3Z2QD9H&lid=LSTCOMGFBK9A3Z2QD9HS0WVGN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_857&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=e28bf28e-8a72-4400-b5f8-5e91976c2f47.COMGFBK9A3Z2QD9H.SEARCH&ppt=None&ppn=None&ssid=jt445gnd740000001656247857713&qH=312f91285e048e09
857,acer Aspire 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) A315-58 Thin and Light Laptop,"₹49,990",None,/acer-aspire-3-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-a315-58-thin-light-laptop/p/itm8d95bd7a30486?pid=COMGCRQZ9EXVDBHY&lid=LSTCOMGCRQZ9EXVDBHYAMLBML&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_858&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=e28bf28e-8a72-4400-b5f8-5e91976c2f47.COMGCRQZ9EXVDBHY.SEARCH&ppt=None&ppn=None&ssid=jt445gnd740000001656247857713&qH=312f91285e048e09
858,ASUS Vivobook 14 Ryzen 3 Dual Core AMD Ryzen 3 3250U - (8 GB/256 GB SSD/Windows 10 Home) M415DA-EK322T...,"₹36,290",4.2,/asus-vivobook-14-ryzen-3-dual-core-amd-3250u-8-gb-256-gb-ssd-windows-10-home-m415da-ek322ts-thin-light-laptop/p/itm311ba771d68cb?pid=COMG8MYZKNGZKZCB&lid=LSTCOMG8MYZKNGZKZCBQT1PWX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_859&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=e28bf28e-8a72-4400-b5f8-5e91976c2f47.COMG8MYZKNGZKZCB.SEARCH&ppt=None&ppn=None&ssid=jt445gnd740000001656247857713&qH=312f91285e048e09
859,HP 15s Ryzen 7 Quad Core 3700U - (8 GB/512 GB SSD/Windows 10 Home) 15s-eq0132AU Thin and Light Laptop,"₹68,500",4.5,/hp-15s-ryzen-7-quad-core-3700u-8-gb-512-gb-ssd-windows-10-home-15s-eq0132au-thin-light-laptop/p/itme24ba33b778c7?pid=COMFSFNV3FZMKVHG&lid=LSTCOMFSFNV3FZMKVHGJNSKMA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_860&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=e28bf28e-8a72-4400-b5f8-5e91976c2f47.COMFSFNV3FZMKVHG.SEARCH&ppt=None&ppn=None&ssid=jt445gnd740000001656247857713&qH=312f91285e048e09
860,ASUS Core i7 11th Gen - (16 GB/1 TB HDD/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce ?RTX3050...,"₹1,04,949",None,/asus-core-i7-11th-gen-16-gb-1-tb-hdd-1-ssd-windows-10-home-4-gb-graphics-nvidia-geforce-rtx3050-4gb-k3500pc-l1037ts-gaming-laptop/p/itm5da3eed278796?pid=COMGA8YCGGHWY6WM&lid=LSTCOMGA8YCGGHWY6WML0MYHM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_861&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=e28bf28e-8a72-4400-b5f8-5e91976c2f47.COMGA8YCGGHWY6WM.SEARCH&ppt=None&ppn=None&ssid=jt445gnd740000001656247857713&qH=312f91285e048e09
861,ASUS VivoBook Gaming (2020) Core i7 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics...,"₹87,390",4.3,/asus-vivobook-gaming-2020-core-i7-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-ti-120-hz-f571li-al146t-laptop/p/itm557947a576baf?pid=COMFTWZDS7SYPES7&lid=LSTCOMFTWZDS7SYPES7TIN4JW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_862&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=e28bf28e-8a72-4400-b5f8-5e91976c2f47.COMFTWZDS7SYPES7.SEARCH&ppt=None&ppn=None&ssid=jt445gnd740000001656247857713&qH=312f91285e048e09
862,DELL GAMING G5 SERIES Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX ...,"₹68,499",4.2,/dell-gaming-g5-series-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-4-graphics-nvidia-geforce-gtx-1650ti-120-hz-5500-laptop/p/itma39c3632f63fb?pid=COMG3Y4WSKZ5JJAP&lid=LSTCOMG3Y4WSKZ5JJAPMWJOFP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_863&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=e28bf28e-8a72-4400-b5f8-5e91976c2f47.COMG3Y4WSKZ5JJAP.SEARCH&ppt=None&ppn=None&ssid=jt445gnd740000001656247857713&qH=312f91285e048e09
863,Avita Liber Core i5 7th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS13A1IN019P Thin and Light Laptop,"₹65,556",None,/avita-liber-core-i5-7th-gen-8-gb-512-gb-ssd-windows-10-home-ns13a1in019p-thin-light-laptop/p/itmfcupmtkgauzae?pid=COMFCUPMTAM8K6EK&lid=LSTCOMFCUPMTAM8K6EKMDUE1T&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_36_864&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=e28bf28e-8a72-4400-b5f8-5e91976c2f47.COMFCUPMTAM8K6EK.SEARCH&ppt=None&ppn=None&ssid=jt445gnd740000001656247857713&qH=312f91285e048e09
864,Lenovo Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) IdeaPad 3 15ITL6 Laptop,"₹45,980",None,/lenovo-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-ideapad-3-15itl6-laptop/p/itm5462eb1789a2b?pid=COMG9CHHJHNGYPYT&lid=LSTCOMG9CHHJHNGYPYTYLVQMZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_37_865&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=5725cf54-8492-46eb-9219-76b3c167e585.COMG9CHHJHNGYPYT.SEARCH&ppt=None&ppn=None&ssid=oik39zajcg0000001656247858650&qH=312f91285e048e09
865,Lenovo Ideapad 3 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15IIL05 Laptop,"₹54,999",3.9,/lenovo-ideapad-3-core-i5-10th-gen-8-gb-1-tb-hdd-windows-10-home-15iil05-laptop/p/itm58476a6f42d2f?pid=COMFTWZD8FCGYGVY&lid=LSTCOMFTWZD8FCGYGVYUFCII2&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_37_866&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=5725cf54-8492-46eb-9219-76b3c167e585.COMFTWZD8FCGYGVY.SEARCH&ppt=None&ppn=None&ssid=oik39zajcg0000001656247858650&qH=312f91285e048e09
866,Lenovo ThinkPad Core i5 10th Gen - (16 GB/512 GB HDD/512 GB SSD/Windows 10 Pro) T14 Thin and Light Lap...,"₹1,55,411",None,/lenovo-thinkpad-core-i5-10th-gen-16-gb-512-gb-hdd-512-ssd-windows-10-pro-t14-thin-light-laptop/p/itm7c9b701b715d1?pid=COMG2PZ3HVSHAKPK&lid=LSTCOMG2PZ3HVSHAKPKIYG37A&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_37_867&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=5725cf54-8492-46eb-9219-76b3c167e585.COMG2PZ3HVSHAKPK.SEARCH&ppt=None&ppn=None&ssid=oik39zajcg0000001656247858650&qH=312f91285e048e09
867,DELL Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) D560424WIN9S Laptop,"₹43,970",3.9,/dell-core-i3-11th-gen-8-gb-1-tb-hdd-windows-10-home-d560424win9s-laptop/p/itm4ece5b3487da5?pid=COMG2YTJXMRSXZZN&lid=LSTCOMG2YTJXMRSXZZNAY1DYX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_37_868&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=5725cf54-8492-46eb-9219-76b3c167e585.COMG2YTJXMRSXZZN.SEARCH&ppt=None&ppn=None&ssid=oik39zajcg0000001656247858650&qH=312f91285e048e09
868,DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) Inspiron 5518 Thin an...,"₹71,000",4.4,/dell-inspiron-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-5518-thin-light-laptop/p/itmf1f5b61e830bb?pid=COMG2GXQ9U9MZD4V&lid=LSTCOMG2GXQ9U9MZD4VXONFDU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_37_869&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=5725cf54-8492-46eb-9219-76b3c167e585.COMG2GXQ9U9MZD4V.SEARCH&ppt=None&ppn=None&ssid=oik39zajcg0000001656247858650&qH=312f91285e048e09
869,Vaio E Series Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) NE15V2IN007P Thin and Light ...,"₹46,990",4.1,/vaio-e-series-ryzen-5-quad-core-3500u-8-gb-512-gb-ssd-windows-10-home-ne15v2in007p-thin-light-laptop/p/itm2ca65e57b8161?pid=COMFWXWJXR4PHKPH&lid=LSTCOMFWXWJXR4PHKPHGXKPAF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_37_870&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=5725cf54-8492-46eb-9219-76b3c167e585.COMFWXWJXR4PHKPH.SEARCH&ppt=None&ppn=None&ssid=oik39zajcg0000001656247858650&qH=312f91285e048e09
870,MSI GF65 Thin Core i7 9th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 206...,"₹94,990",4.5,/msi-gf65-thin-core-i7-9th-gen-16-gb-512-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-rtx-2060-9sexr-406in-9sexr-1043in-gaming-laptop/p/itmbfa38d01ed497?pid=COMFP64FKMVCH3ZG&lid=LSTCOMFP64FKMVCH3ZG8D30J7&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_37_871&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=5725cf54-8492-46eb-9219-76b3c167e585.COMFP64FKMVCH3ZG.SEARCH&ppt=None&ppn=None&ssid=oik39zajcg0000001656247858650&qH=312f91285e048e09
